date,location,NO2,SO2,CO,O3,CH4,HCHO,AER_AI,AER_LH,CLOUD
2025-05-01,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2.052644027022599e-05,-3.249774532270004e-06,0.043450757796654624,0.12635159348661168,,0.000129407007787938,-0.28782445115502353,1147.3962889233696,0.15476993414327275
2025-05-01,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2.55603602910127e-05,5.436503928348992e-05,0.0417415444247361,0.1290888342475841,,,-0.5148945463450509,,0.47196729570540824
2025-05-01,Phú Thọ: đường Hùng Vương - Tp Việt Trì,,,0.03765946240905346,0.12901823640591048,,,-0.42244829785285104,,0.6907901057517022
2025-05-01,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2.4734761599737408e-05,0.00012803761624234595,0.04533700421377298,0.1294074329592868,,,0.16020547704286706,,0.36757079978648066
2025-05-01,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,3.5814515429207744e-05,7.044599659600138e-05,0.040626377734630834,0.12852027690583886,,0.00017018485317412738,-0.47864539445420695,,0.7271931761470524
2025-05-01,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,5.6088584776812764e-05,0.00032107862645222167,0.03115104211210974,0.11681566633150683,,0.00030801491419663393,0.09187880053370436,3133.44361308763,0.7496831887055753
2025-05-01,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",,,0.032302071305665855,0.11727101862263262,,,0.09627062013224824,,0.8381735370432761
2025-05-01,Quảng Bình: Khu kinh tế Hòn La,1.4333547047364249e-05,,0.03608439414684097,0.12586197420026526,,0.00023428879500892862,-0.26554676705216085,,0.5847093907223916
2025-05-02,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,5.1642234184229515e-05,-5.984410898895766e-06,0.04326851362161674,0.12749490715387746,,0.00013069994843751759,-0.13526466770391624,801.7793546035779,0.4504172208968999
2025-05-02,Hà Nội: 556 Nguyễn Văn Cừ,6.94739769480927e-05,7.067279983512928e-05,0.04329065527407322,0.12807402612036461,,0.00016890535118580785,-0.03756627065708398,801.7793592625485,0.567109449564474
2025-05-02,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,4.669762625166206e-05,-5.083260572363787e-05,0.04386937600777583,0.12740717142174995,,0.00014285736240219973,-0.23124253944460801,801.7793546035779,0.36124154478139475
2025-05-02,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,,,0.027602402416475852,0.1171276945756823,,,-0.23872144640005535,,0.7990762793782986
2025-05-02,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),1.4868410420357671e-05,5.152365977853869e-05,0.02844405015415245,0.11756185840953319,,,-0.22256360903002123,,0.8439362024200795
2025-05-02,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2.165547567440375e-05,2.9090081076117538e-05,0.038468012419761395,0.1265857098596219,,0.00016415526479702266,-0.39308823735227294,653.0999848918317,0.09210379431465483
2025-05-02,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,5.1039758534355055e-05,-2.818577379899896e-05,0.04527269254874492,0.12729560150235544,,0.00018544924299948828,-0.795535687397597,552.5723864653806,0.2544429741566444
2025-05-02,Phú Thọ: đường Hùng Vương - Tp Việt Trì,3.8792040586890854e-05,2.8334061905255665e-05,0.039817900692685426,0.12731802087785896,,0.00022536951102548232,-0.34602993409773586,2996.2182591157907,0
2025-05-02,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,6.764021355968163e-05,6.691295222679284e-05,0.04224488636468287,0.12849523068770266,,0.00014888244274379597,-0.9878655866767428,409.0949783678632,0.21976211374401908
2025-05-02,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,5.945004560261608e-05,-2.003632960472629e-05,0.0399643780552922,0.1269370707432145,,0.0001599209507585155,-0.5212400630440812,,0.4940133136566668
2025-05-02,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2.0522866638663208e-05,-4.1147799696276556e-05,0.029716547793238412,0.1159058600768423,,0.00011262985070308446,-0.6882180678483468,,0.4452579589847388
2025-05-02,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",4.391286353939213e-05,,0.029925937198683236,0.11747063524906703,,,-0.3750207946992868,,0.7673443557684566
2025-05-02,Quảng Bình: Khu kinh tế Hòn La,2.711018496229184e-05,-2.0977792380295377e-06,0.04585829386522188,0.1267389230042717,,0.00017070758198507678,-0.8810568045392747,,0.25195561083656015
